avg_temp_max,avg_precip,soil_temp_surface,soil_temp_deep,soil_moisture_surface,soil_moisture_deep,lat,lon,elevation,dist_to_coast,ndci,ndvi,mndwi
29.5,0.0,23.1,21.6,0.049,0.102,33.53229,-116.69786,1152.0,103.7,0.1033489377025567,0.272992700729927,-0.5230920406157878
24.0,0.01,19.0,18.4,0.053,0.109,39.08448,-119.91719,2074.0,266.4,0.3102291783119061,0.7240731630964626,-0.3919035314384151
30.7,1.6,26.1,24.5,0.172,0.179,38.97168,-75.44719,8.0,134.5,0.2154065620542082,0.4264859228362878,-0.5405192761605035
28.5,4.1,24.1,22.8,0.292,0.295,39.00922,-85.50087,214.0,348.1,0.1082402234636871,0.2670397474530062,-0.3188263372174645
15.1,5.14,12.4,12.2,0.362,0.364,58.2408,-134.64205,0.0,1439.0,-0.1043771043771043,-0.2862745098039215,0.9731285988483686
33.4,8.51,28.6,28.1,0.165,0.166,28.81423,-81.41933,18.0,167.4,0.1941923774954627,0.5501519756838906,-0.2812887236679058
23.3,1.25,16.1,14.8,0.103,0.141,47.61032,-115.823,937.0,485.5,0.4956736711990111,0.8501652589056188,-0.4190268700072622
29.4,0.72,24.3,22.4,0.22,0.225,42.36,-71.15,9.0,13.1,0.0616046966731898,0.053529133112269,0.0247127861806761
28.7,1.93,23.3,22.1,0.118,0.123,41.2046,-73.18765,7.0,88.3,0.1572123176661264,0.3564356435643564,-0.4235441977377461
27.7,2.58,24.0,22.6,0.255,0.263,41.14862,-97.56423,509.0,832.6,0.2273650937006096,0.5487274165897402,-0.5495548961424332
24.1,1.04,17.8,15.9,0.072,0.07,48.07658,-90.69265,529.0,62.2,-0.0021211407023332,-0.083312101910828,0.834648940589946
30.0,0.0,20.5,19.2,0.105,0.128,39.1046,-123.1237,495.0,154.9,0.1326007326007326,0.2840359364201796,-0.4706060912678336
30.1,0.44,30.9,30.5,0.159,0.161,25.71883,-80.10008,0.0,10.2,-0.875,-1.0,0.8364116094986808
23.5,4.78,19.1,17.8,0.158,0.162,44.26281,-71.45708,483.0,136.8,0.3504950495049505,0.4462577377602701,-0.5327433628318584
33.6,5.95,27.4,25.9,0.222,0.225,35.43121,-80.0164,102.0,236.8,-0.0264672036823935,0.0762858129099068,-0.0113895216400911
